Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2023-02-15,48990.0,60050.0,63330.0,53460.0,58640.0,63350.0,10.82717089162978,51730.0,63110.0,55940.0,57880.0,75700.0,57590.0,65160.0,10.851683845421267,11.124627160483929,11.004945787654156,11.19176933566073,10.83586814555923,10.990718653830614,67960.0,69780.0,65290.00000000001,72310.0,63020.0,52880.0,10.442346543814823,10.363472411086743,10.61351643196459,10.483494030119285,10.785828455707216,43990.0,54230.0,45000.0
2023-02-16,48990.0,61460.0,69130.0,54100.0,61100.0,68900.0,10.808939759229288,53890.0,63290.0,57990.0,60020.0,74130.0,59470.0,66930.0,10.946780910947098,11.14013565699855,11.042297640955464,11.159829821970122,10.854585425915689,11.019301048524012,57710.0,69930.0,61700.0,73490.0,63090.0,52410.0,10.442346543814823,10.38625315033408,10.71843192346452,10.55349234019923,10.780018225836406,48650.0,54780.0,41000.0
2023-02-17,48990.0,63270.0,71110.0,52200.0,62090.0,71270.0,10.784171831940965,55250.0,63830.0,59520.0,61060.0,73500.0,53340.0,66500.0,10.926136302397198,11.169744776921561,11.016183532134377,11.142021191163186,10.845270577171219,11.00128284088368,58640.0,71430.0,64349.99999999999,71860.0,62590.0,52410.0,10.446422122219738,10.405807102008174,10.68878082152957,10.539561609736435,10.777934935151471,48200.0,54330.0,39740.0
2023-02-18,48990.0,63630.0,70540.0,53640.0,63090.0,72230.0,10.77312683156647,55600.0,63870.0,59640.0,61150.0,72330.0,58060.0,67420.0,10.955549666384401,11.2176278007064,11.080618310893968,10.95135025862775,10.867444007108478,11.102412638540436,60320.0,71430.0,63060.0,71890.0,65459.99999999999,60000.0,10.471383252907115,10.42972382000155,10.689008788520935,10.472516044509657,10.83586814555923,50130.0,54170.0,45000.0
2023-02-19,48990.0,62380.0,69560.0,49990.0,61110.0,75530.0,10.776265172078537,55390.0,62940.0,60160.0,61420.0,73020.0,60220.0,67420.0,10.911098697487983,11.216955811863006,11.132118822527973,11.130654286011607,10.860939421415223,11.01569040305607,52210.0,73000.0,65920.0,66720.0,62190.0,55500.0,10.488520429241627,10.42171570981886,10.646400611577631,10.52462839711098,10.835080604418724,54860.0,53550.0,45000.0
2023-02-20,48990.0,63490.0,70480.0,51550.0,62610.0,73770.0,10.830738006646618,56240.0,67780.0,60390.0,61510.0,72980.0,59590.0,66550.0,10.98225421298353,11.241392294257817,11.26345077190963,11.198365393710201,10.856515146126256,10.947661254690129,60470.0,72360.0,65560.0,70810.0,61600.0,62860.0,10.467692792805357,10.453947265542192,10.747659102532259,10.387794647741309,10.86572631831299,52140.0,55480.0,45000.0
2023-02-21,48990.0,63060.0,68470.0,52610.0,61610.0,70570.0,10.849162314098441,58320.0,69300.0,61420.0,60540.0,72220.0,61870.0,67810.0,11.02306192678775,11.244012806494966,11.300486910172458,11.206685590106177,10.850908666606845,10.974060384172992,57620.0,71890.0,66970.0,70100.0,60590.0,59600.0,10.498222246109224,10.460270761075149,10.736853093036016,10.39699406253165,10.871630422615535,52520.0,56430.0,45000.0
2023-02-22,48990.0,62620.0,71790.0,48700.0,61790.0,72110.0,10.974745773415222,55620.0,68360.0,61140.0,59270.0,74380.0,63160.0,69450.0,11.004280794528954,11.256108784165866,11.315583667019851,11.245973693967036,10.800208030113406,11.013385913221205,57970.0,70900.0,65590.0,70340.0,60830.0,61480.0,10.498222246109224,10.466554521147781,10.758987398772785,10.408828161071545,10.918736348043124,48200.0,57440.0,41600.0
2023-02-23,48990.0,62940.0,70520.0,50040.0,62500.0,73970.0,11.088904252333467,57280.0,68170.0,62030.0,61410.0,73680.0,64819.99999999999,70590.0,11.010249872622438,11.271630672071568,11.320686896768006,11.22258653285716,10.835474452516607,11.077686481493952,60920.0,69370.0,67020.0,66790.0,62920.0,61360.0,10.503724171902725,10.474777785317187,10.753659849198822,10.45509997020284,10.999613419284296,52440.0,56380.0,42280.0
2023-02-24,48990.0,62340.0,68530.0,51550.0,61760.0,71990.0,11.071485968689245,56990.0,68630.0,61350.0,60070.0,73180.0,65950.0,71380.0,10.922172404664506,11.287040659850634,11.3210504185712,11.213454171943471,10.844490409005417,11.039411682337976,60200.0,68170.0,65400.00000000001,70220.0,63440.0,54230.0,10.50152703279139,10.480690630565247,10.877499872970908,10.485172305246778,11.011406400524537,43990.0,57040.0,47430.0
2023-02-25,48990.0,62570.0,69910.0,51550.0,55250.0,71990.0,11.127571760011485,57330.0,68970.0,60510.0,60180.0,72350.0,65910.0,72620.0,11.143324481431074,11.3281729558044,11.3150962841344,11.171716025500638,10.832319315904593,10.99223467339126,61590.0,67650.0,63870.0,71380.0,62400.0,61480.0,10.534519939024273,10.491301994830229,10.913833131159123,10.486010387763148,11.038126355768451,51360.0,56930.0,40720.0
2023-02-26,48990.0,61520.0,67270.0,52790.0,58480.0,73870.0,11.097728152217645,57120.0,68970.0,59700.0,60450.0,73130.0,66650.0,73030.0,11.06977406588073,11.368720165488835,11.298506245754995,11.181932191381273,10.83586814555923,10.999947526636095,54870.0,68140.0,64780.0,70230.0,58930.0,56620.0,10.534519939024273,10.506190196826267,10.940773931876521,10.548520590372643,11.068839064020526,48800.0,56880.0,52440.0
2023-02-27,48990.0,60460.0,66600.0,52790.0,55210.0,74780.0,11.102412638540436,55210.0,66290.0,57580.0,58620.0,73400.0,65810.0,75090.0,11.165932074607458,11.386919967335114,11.34558315695652,11.20355659128086,10.803465958917977,10.97731180739474,62550.0,65630.0,64780.0,71380.0,61570.0,46880.0,10.54141267859585,10.52085998803243,10.946604749159656,10.567231668726757,11.044855964091758,45550.0,56940.0,42940.0
2023-02-28,48990.0,59060.0,67890.0,53150.0,52390.0,74030.0,11.065716062153717,55670.0,66830.0,56700.0,57810.0,73620.0,68720.0,74700.0,11.171293942090692,11.397189083487625,11.350418300109132,11.18914632902127,10.801430997592224,10.984122546973575,61410.0,67410.0,67220.0,71230.0,61160.0,54430.0,10.563620718477313,10.517618581666662,10.954501466571443,10.572623763134569,11.09378223642709,50130.0,55530.0,53480.0
2023-03-01,48990.0,58180.0,67140.0,53780.0,53510.0,72150.0,11.063210619337342,54720.0,67290.0,55560.0,59540.0,73620.0,66680.0,74590.0,11.143469186666763,11.410128327715562,11.33715440673783,11.212239203383193,10.760898389671993,10.948013175300472,58350.0,66380.0,69140.0,57360.0,62780.0,56960.0,10.604875682997651,10.595909470156478,11.014538821972666,10.641631999026803,11.113954225978379,41410.0,56500.0,46430.0
2023-03-02,48990.0,59110.0,66740.0,53780.0,54540.0,71330.0,11.068059227434745,53310.0,66400.0,55910.0,59590.0,72560.0,67760.0,75990.0,11.157549676763116,11.410239148230769,11.328052656499585,11.212239203383193,10.769137408730304,10.939887501296903,60050.0,68210.0,69550.0,71970.0,62520.0,60000.0,10.604875682997651,10.588123616077645,11.009422961584018,10.646638446331167,11.09378223642709,45550.0,56800.0,53480.0
2023-03-03,48990.0,62210.0,66230.0,53910.0,54340.0,73840.0,11.068059227434745,52930.0,66250.0,58330.0,62480.0,73670.0,64129.99999999999,75340.0,11.129627832757077,11.426724668462366,11.329615419782558,11.207771646606407,10.753232416566384,10.901561015825624,51990.0,65110.0,67370.0,71970.0,61750.0,58280.0,10.629610022590025,10.584587455185396,11.000281522397453,10.6782377612977,11.071641450995672,43800.0,56270.0,53480.0
2023-03-04,48990.0,63080.0,70810.0,52770.0,55760.0,74630.0,11.135479138929584,52610.0,65390.0,60090.0,63100.0,73720.0,66850.0,74870.0,11.154835234271214,11.416976080918388,11.320323242768653,11.184018539083658,10.763017438588518,10.984122546973575,61380.0,71250.0,69790.0,72480.0,60810.0,60000.0,10.732497780300108,10.604627704024997,11.032321853893817,10.71909569904425,11.083695189061784,43800.0,57090.0,53480.0
2023-03-05,48990.0,63490.0,72680.0,54070.0,58800.0,75390.0,11.132411472622977,53230.0,66970.0,60770.0,64200.0,73270.0,65160.0,74020.0,11.140716200112923,11.43497473425289,11.341674403490117,11.184018539083658,10.769137408730304,10.975944075393727,53160.0,71980.0,69000.0,71470.0,60810.0,52410.0,10.732497780300108,10.609328821154957,11.060384472475045,10.672229100017557,11.11081970791848,43800.0,58000.0,50000.0
2023-03-06,48990.0,70320.0,71700.0,56080.0,63240.0,72740.0,11.13620815071354,54040.0,68600.0,62120.0,69330.0,76320.0,66590.0,74910.0,11.156407651542994,11.413999757013936,11.359669384869282,11.199049987635837,10.791399385808587,10.914561052430187,54940.0,74870.0,65800.0,71070.0,61980.0,60000.0,10.739673908168612,10.679158974600682,11.044855964091758,10.817395447708488,11.149527975270669,43800.0,57700.0,39660.0
2023-03-07,48990.0,72220.0,77850.0,55540.0,65510.00000000001,72050.0,11.132265158280985,55080.0,69490.0,62930.0,69890.0,81130.0,66730.0,77190.0,11.137082263908574,11.477930211972966,11.35850308156823,11.199049987635837,10.77039894671221,10.973717513311941,65209.99999999999,74870.0,68020.0,71810.0,62550.0,55670.0,10.744213867540292,10.692194881655606,11.060069962557526,10.857671193344657,11.155264320609968,32400.0,58020.0,36400.0
2023-03-08,48990.0,73350.0,79090.0,56160.0,65510.00000000001,73930.0,11.136499606683893,54710.0,70430.0,65440.0,69970.0,82500.0,66020.0,77860.0,11.058968398224941,11.492528861305006,11.394828630084016,11.19507280317333,10.798779341814225,10.944311817436843,70280.0,75550.0,67550.0,70720.0,60830.0,59330.0,10.744213867540292,10.711769821588273,11.072729150773492,10.856129499874779,11.177606563002838,34640.0,58880.0,47030.0
2023-03-09,48990.0,73530.0,79800.0,55700.0,65700.0,75390.0,11.151682962743726,54710.0,68850.0,66000.0,71250.0,82770.0,66480.0,77990.0,11.130361121148248,11.493243030450607,11.369989992270412,11.2223191210012,10.791399385808587,10.97303141870689,65360.0,76820.0,70470.0,72840.0,61230.0,58210.0,10.782304843886733,10.704165392288106,11.07490100747803,10.843709631701985,11.167628403875849,41890.0,59660.0,50990.0
2023-03-10,48990.0,74200.0,79000.0,54790.0,64260.00000000001,77090.0,11.1660735453374,55160.0,68860.0,66660.0,72590.0,85280.0,68130.0,79460.0,11.124627160483929,11.51742532539512,11.372639885521103,11.23560288057948,10.782304843886733,10.994252464259327,68380.0,79840.0,73380.0,70160.0,62250.0,56460.0,10.774592616232963,10.75173496195892,11.07490100747803,10.827567866685111,11.162388786133617,41890.0,60490.0,39660.0
2023-03-11,48990.0,73510.0,72550.0,56660.0,66960.0,79740.0,11.192182866391956,53500.0,70060.0,66920.0,72440.0,86440.0,71020.0,79610.0,11.054233615622806,11.474714641706449,11.293163689002427,11.202329530346486,10.763017438588518,10.982764104897495,69330.0,80250.0,73060.0,82440.0,62570.0,58210.0,10.842341802819034,10.768716542159835,11.08108044658523,10.834095305005075,11.192596226186202,45830.0,61440.0,36060.0
2023-03-12,48990.0,74100.0,75940.0,54170.0,66760.0,81080.0,11.181653682515929,55200.0,70190.0,66250.0,72110.0,87270.0,70480.0,81210.0,11.282769886756641,11.527134043337512,11.278227922626957,11.202329530346486,10.783135046711445,10.979018845927424,64500.0,80910.0,72160.0,71100.0,64099.99999999999,53050.0,10.83014437040946,10.788514629733339,11.094390314766315,10.844100096555348,11.19163145407322,39790.0,61270.0,48370.0
2023-03-13,48990.0,73100.0,78040.0,53690.0,65890.0,77750.0,11.277595459541718,57520.0,71080.0,67700.0,74870.0,88440.0,72410.0,81040.0,11.253001221229493,11.551482496397044,11.248321694680524,11.202329530346486,10.783757246831069,10.999279200267464,69340.0,78950.0,70740.0,70810.0,65670.0,60000.0,10.866871771942366,10.798166421433821,11.099090426517867,10.954151822330891,11.206413891581187,34760.0,62790.0,38820.0
2023-03-14,48990.0,72850.0,76790.0,53910.0,64920.0,76800.0,11.232298446992123,57220.0,70520.0,68190.0,74520.0,88030.0,70490.0,81880.0,11.272648470915172,11.586371074953409,11.275568885403834,11.202329530346486,10.778351940641137,10.968904936346597,70120.0,79780.0,75380.0,71340.0,66970.0,60000.0,10.903953977980661,10.783549889802996,11.10482187913902,10.92018454800297,11.274807860012277,33000.0,61200.0,48370.0
2023-03-15,48990.0,72250.0,75520.0,53960.0,65890.0,77580.0,11.245581823958364,56200.0,71840.0,68110.0,74960.0,88090.0,69310.0,81550.0,11.284656300113475,11.586371074953409,11.231901180182513,11.218433591700967,10.793249487064015,10.942721317684738,68610.0,80220.0,74690.0,75860.0,68220.0,57010.0,10.930263645585358,10.798779341814225,11.095149893084974,10.958165369058063,11.28125818971513,30000.0,61050.0,48370.0
2023-03-16,48990.0,74600.0,77420.0,53960.0,66970.0,71990.0,11.344400298797051,56020.0,71170.0,68330.0,77520.0,85870.0,68880.0,81150.0,11.199460519143054,11.56732841934952,11.202193097253064,11.218433591700967,10.771029119400374,11.04899933028452,63450.0,82980.0,73290.0,68970.0,67870.0,63090.0,10.94183661241081,10.84038451030323,11.154978283509006,10.91710461223978,11.306651321699022,32400.0,61050.0,51960.0
2023-03-17,48990.0,75810.0,80000.0,53960.0,70810.0,78650.0,11.367911253546788,57500.0,73600.0,67340.0,76290.0,86380.0,69990.0,81360.0,11.233753743203247,11.544336918924321,11.139990468543681,11.233489301372298,10.70101727068921,11.083695189061784,74150.0,82790.0,76570.0,72810.0,69390.0,63090.0,10.94183661241081,10.86477077032911,11.166921949681214,10.95729422815692,11.345937741741457,41890.0,59120.0,54770.0
2023-03-18,48990.0,76510.0,79320.0,53840.0,70710.0,83250.0,11.4244329916988,58590.0,73620.0,68320.0,77050.0,89230.0,69220.0,82050.0,11.21722466159107,11.572994638436139,11.126983533350797,11.242703408761695,10.798166421433821,11.091193770398117,69020.0,82500.0,71350.0,64260.00000000001,65690.0,66040.0,10.91000282698325,10.864197002956908,11.180817690214102,10.95659676862489,11.351711565902628,45830.0,60060.0,42730.0
2023-03-19,48990.0,77140.0,80610.0,52680.0,69910.0,84100.0,11.415984956902713,58590.0,73640.0,68360.0,75110.0,89050.0,71470.0,82250.0,11.279365349132823,11.580780355869482,11.07117493153335,11.244666862976436,10.801227273515407,11.139118894862325,66320.0,83300.0,69540.0,68720.0,63230.0,64470.0,10.923976124422659,10.85805624562026,11.202329530346486,10.940596708610187,11.388846400857025,45830.0,60030.0,55860.0
2023-03-20,48990.0,78740.0,82430.0,55130.0,69550.0,84100.0,11.33381076072374,57300.0,76860.0,68420.0,77500.0,86510.0,70130.0,79990.0,11.254556209815618,11.571958232222919,11.078458849302987,11.226322809738011,10.815187764075905,11.22325474981197,68410.0,82980.0,73850.0,67070.0,70650.0,61730.0,10.9404194539302,10.87674445755095,11.203692838488003,10.954326659732555,11.375053235961534,40660.0,60640.0,44370.0
2023-03-21,48990.0,79830.0,81840.0,54600.0,70970.0,85710.0,11.21304934641774,57300.0,79480.0,70390.0,76330.0,87510.0,68790.0,79900.0,11.215745092817135,11.579939045619438,11.077841002787293,11.229647015655297,10.79181081532623,11.25520340876127,69150.0,85270.0,71840.0,68640.0,70650.0,56460.0,10.9404194539302,10.87409600061987,11.198091424858745,10.974917047351173,11.332374340036496,39790.0,61060.0,37950.0
2023-03-22,48990.0,70000.0,81840.0,53460.0,70970.0,85710.0,11.062426379382472,56600.0,79620.0,70490.0,75740.0,83430.0,67500.0,79590.0,11.197954412280776,11.53087343227086,11.082773119257247,11.237448604956809,10.794275843997859,11.255979494997531,71120.0,84040.0,71000.0,70790.0,70840.0,62670.0,11.003948132061854,10.87049040995193,11.203011416743362,10.973546033786176,11.21507183719695,42080.0,61600.0,42150.0
2023-03-23,48990.0,80410.0,81180.0,53090.0,63820.0,85710.0,11.049635250243629,55640.0,78860.0,69870.0,74670.0,82430.0,64989.99999999999,78270.0,11.241523483091212,11.534501029487908,11.112313560992032,11.233224789593368,10.809546113844034,11.237843674494185,71520.0,82570.0,71510.0,72010.0,70760.0,61730.0,10.986495389225194,10.87257944140141,11.184435286790631,10.956247856355338,11.269847027614036,39790.0,60160.0,42150.0
2023-03-24,48990.0,78250.0,81220.0,53460.0,71960.0,83720.0,11.061327409163853,57100.0,77400.0,71000.0,72950.0,82650.0,63990.0,78090.0,11.19521021111023,11.483712902780677,11.112014968851744,11.214532906153606,10.820198196234971,11.274046255019954,74760.0,83280.0,70830.0,71550.0,70490.0,63090.0,10.962683108840446,10.844295271823357,11.17424479154663,10.936333900428618,11.398311153600078,39790.0,61490.0,36990.0
2023-03-25,48990.0,76710.0,81800.0,54020.0,70970.0,83720.0,11.206549750071193,58000.0,77860.0,70290.0,74080.0,81070.0,63630.0,76390.0,11.19135563385109,11.499749035853595,11.12860032481358,11.224189504039689,10.798779341814225,11.302833865150633,74120.0,85670.0,71020.0,79360.0,71160.0,64150.00000000001,10.938467575959383,10.844880569171112,11.147368333795482,10.96181589635374,11.403121759615027,39790.0,60910.0,36260.0
2023-03-26,48990.0,76350.0,79120.0,51010.0,68180.0,84630.0,11.08798697535854,58000.0,78040.0,69490.0,72370.0,81410.0,65170.0,77240.0,11.179422814759526,11.514534170309645,11.117078949527887,11.19973411321324,10.799187746794274,11.32165599473485,77010.0,84850.0,69820.0,78630.0,71560.0,62790.0,10.927035001141991,10.841167887088753,11.037000338212293,10.939532708935408,11.407464944312068,41890.0,60570.0,41600.0
2023-03-27,48990.0,66450.0,73320.0,49990.0,59690.0,84520.0,10.96146880067333,54110.0,74550.0,62540.0,67490.0,79050.0,63940.0,75390.0,11.182210622701028,11.469924013825526,11.170026621880517,11.206413891581187,10.758349589413635,11.232166042257138,61680.0,83220.0,65480.00000000001,71720.0,71690.0,64150.00000000001,10.922533408982428,10.81055588854814,11.041496820872945,10.969766025505303,11.142890240043943,44100.0,61140.0,54770.0
2023-03-28,48990.0,54660.0,71450.0,50420.0,47990.0,79530.0,10.851296331126829,53540.0,67140.0,51550.0,56380.0,79050.0,63500.0,74080.0,11.173964133120124,11.44272829718093,11.028271034951294,11.245973693967036,10.738372982159593,11.18623918925854,75250.0,81940.0,71570.0,70080.0,71690.0,61730.0,10.920003637661642,10.824586705402588,11.038447842325047,10.871630422615535,11.091498643801799,41890.0,57290.0,33900.0
2023-03-29,48990.0,56670.0,59330.0,50520.0,44250.0,71340.0,10.776891660007811,49640.0,62880.0,42780.0,48840.0,77860.0,64280.0,73120.0,11.094998023570968,11.407576060361786,11.035389539068879,11.247930743883217,10.725489582719506,11.160114474908951,75450.0,74950.0,71330.0,72060.0,70990.0,63090.0,10.833503659028759,10.785414556982323,10.985140168879203,10.851490107044963,10.988017819994926,39790.0,55850.0,34340.0
2023-03-30,48990.0,52820.0,57520.0,50520.0,46450.0,71220.0,10.636119834372657,43100.0,57640.0,42750.0,49720.0,73670.0,58230.0,69970.0,11.077377367258325,11.386579622903266,10.887268694433738,11.24688746057632,10.712215345197256,11.172278526394377,78270.0,80730.0,73320.0,71370.0,71760.0,61020.0,10.80529389020931,10.757924157061597,10.915470209522413,10.91565194179493,10.90063911886528,37740.0,52620.0,27350.0
2023-03-31,48990.0,49730.0,57050.0,49280.0,44080.0,68840.0,10.569032265982456,42650.0,57350.0,42960.0,47770.0,73000.0,57870.0,67600.0,11.04517529477736,11.322503185742365,10.950648639613158,11.211833885608513,10.634917506521377,11.16833435934526,68180.0,77560.0,68390.0,71520.0,68940.0,61360.0,10.737721883950984,10.685126264117057,10.839208293273227,10.81055588854814,10.807118486263493,41890.0,51320.0,34340.0
2023-04-01,48990.0,43800.0,55920.0,46010.0,41400.0,69430.0,10.506463824584774,43300.0,57870.0,40120.0,44940.0,72470.0,57500.0,66180.0,10.97765344829931,11.308738595005506,10.931516419748775,11.264989608596517,10.634917506521377,11.171856680390034,63300.0,74360.0,67490.0,67050.0,69310.0,54710.0,10.656812196128389,10.639718168629964,10.74744412273953,10.78768888290167,10.766609548270216,37440.0,51690.0,37340.0
2023-04-02,48990.0,42940.0,52670.0,46210.0,40220.0,62870.0,10.405201793433656,44750.0,58150.0,39280.0,42360.0,71400.0,54870.0,65740.0,10.951700883620385,11.233224789593368,10.919641718763716,11.184435286790631,10.63804055715469,11.19328477970024,63440.0,66230.0,71540.0,67210.0,68450.0,54790.0,10.605619251167537,10.553753327777704,10.76259398788244,10.714439990727769,10.702367679392998,45830.0,52050.0,38620.0
2023-04-03,48990.0,41000.0,50730.0,44850.0,40220.0,65310.0,10.45509997020284,43980.0,54840.0,39790.0,40460.0,65950.0,53820.0,62140.0,10.915288444217273,11.153260340608929,10.989875426581515,11.18151439899016,10.643303601288238,11.125216774451276,71470.0,56280.0,66090.0,66340.0,66950.0,55700.0,10.62135173563291,10.5200506209133,10.76195847542619,10.63804055715469,10.695823744135065,37440.0,49850.0,38260.0
2023-04-04,48990.0,37700.0,50710.0,45720.0,35800.0,59140.0,10.486010387763148,46430.0,53330.0,38670.0,39270.0,64610.0,49990.0,63070.0,10.920546270529567,11.142310958047757,10.96458833319395,11.16564907309151,10.620619778346533,11.121525970686776,68670.0,50710.0,70470.0,66780.0,69470.0,55440.0,10.57441468619423,10.466554521147781,10.703266939811954,10.487126739641525,10.700341381869716,38890.0,47560.0,38260.0
2023-04-05,48990.0,35600.0,48920.0,42780.0,32990.0,60740.0,10.477316144080852,45150.0,50960.0,37190.0,36730.0,64500.0,47680.0,61070.0,10.835474452516607,11.185823192802378,10.957468517058643,11.15512131228664,10.615726323351593,11.113059651512495,62250.0,50180.0,66600.0,60660.0,70270.0,58260.0,10.52891783292566,10.444095254586585,10.628641991731053,10.464559422726214,10.671997275090702,39790.0,43860.0,38260.0
2023-04-06,48990.0,33620.0,45110.0,43350.0,31470.0,61380.0,10.462274425587943,45330.0,49820.0,36310.0,34030.0,62720.0,49730.0,60620.0,10.814182658053124,11.170871680451109,10.943428518789156,11.071330462204312,10.634917506521377,11.11350703877837,67430.0,47910.0,66440.0,62980.0,71180.0,55440.0,10.542732775946709,10.410636425329677,10.528382658579849,10.49684202174171,10.636840537810377,30000.0,43830.0,26830.0
2023-04-07,48990.0,33640.0,45930.0,43710.0,31820.0,58280.0,10.431199791458543,44080.0,49300.0,36210.0,34060.0,63980.0,50770.0,60140.0,10.976286183811219,11.151108753342497,10.977994972525236,11.13722787518497,10.612532688248846,11.006772241852998,55560.0,48480.0,67310.0,56330.0,69080.0,53130.0,10.540619782899379,10.410636425329677,10.528382658579849,10.487126739641525,10.595659257474393,45060.0,42850.0,31750.0
2023-04-08,48990.0,30650.0,44960.0,42970.0,27660.0,54850.0,10.384091054112533,44080.0,49750.0,35260.0,34240.0,63770.0,51090.0,59760.0,10.85805624562026,11.151108753342497,10.98055269311614,11.11767302953823,10.581800244137618,11.05802323345963,61460.0,46260.0,68030.0,57630.0,70670.0,52840.0,10.511376364144162,10.402169742355426,10.480129006333248,10.48824184666795,10.575436632579892,39340.0,43420.0,32760.0
2023-04-09,48990.0,31820.0,44780.0,44190.0,29770.0,53820.0,10.35682176584848,40780.0,47200.0,34490.0,32340.000000000004,62320.0,52270.0,59510.0,10.81859758766212,11.164941218710066,10.98936914872542,11.115889729664524,10.5477333127379,11.030217476012854,60220.0,44540.0,64610.0,54390.0,70880.0,54510.0,10.511376364144162,10.408224678961561,10.559737318992255,10.48824184666795,10.569032265982456,36440.0,43080.0,54770.0
2023-04-10,48990.0,32090.000000000004,43160.0,43710.0,29570.0,54770.0,10.344995251991222,43240.0,44400.0,33230.0,30290.0,63670.0,49070.0,59010.0,10.841755017213652,11.177886201152898,10.92990542165575,11.098182449881282,10.548258233355712,11.032645211643478,65280.0,40430.0,67250.0,59270.0,69390.0,51600.0,10.537176618145875,10.405807102008174,10.489077361672273,10.45365888164355,10.482933978579906,39340.0,42390.0,35090.0
2023-04-11,48990.0,28940.0,42210.0,43060.0,29170.0,50560.0,10.330094260397667,43860.0,42570.0,32550.0,29620.0,65340.0,46730.0,58010.0,10.778351940641137,11.164091131524941,10.97987127369317,11.082926856612652,10.517618581666662,10.886707695092223,63200.0,39420.0,68510.0,53890.0,70030.0,51600.0,10.487405632994514,10.376019233564437,10.497118219058828,10.444677479283538,10.43385106267516,39340.0,42410.0,33020.0
2023-04-12,48990.0,28530.0,41320.0,39370.0,29140.0,50240.0,10.246758057051174,44190.0,42580.0,31390.0,28590.0,61410.0,51850.0,58010.0,10.795301148603121,11.164091131524941,10.987003123724813,11.084769863692358,10.511920715155126,10.948013175300472,63030.0,37980.0,65970.0,56960.0,70030.0,50970.0,10.487405632994514,10.35108579524461,10.394549148260978,10.399128469976915,10.442054794483777,39340.0,42550.0,30650.0
2023-04-13,48990.0,27650.0,40430.0,40040.0,29140.0,48710.0,10.22958472526072,44150.0,42270.0,30160.0,28070.0,61660.0,50090.0,58110.0,10.781889483867468,11.214667666146262,10.968387926718702,11.113954225978379,10.53212287826962,10.92415631759022,61340.0,36380.0,63220.0,58400.0,65060.0,51600.0,10.468261443129174,10.373209892223665,10.41843467126129,10.42141787803205,10.41574215482581,38420.0,40170.0,30650.0
2023-04-14,48990.0,27950.0,40050.0,40040.0,28600.0,43530.0,10.151947911834128,42800.0,41510.0,29830.0,28230.0,62370.0,49780.0,58070.0,10.785828455707216,11.185961877516771,10.891373101232977,11.098939154318382,10.52166870060616,10.805090951658405,58170.0,36330.0,70470.0,56190.0,66310.0,54510.0,10.383163008509824,10.378198833381106,10.380373692872555,10.399128469976915,10.398519104003334,38420.0,39950.0,31210.0
2023-04-15,48990.0,27390.0,40050.0,40960.0,28760.0,44850.0,10.227778757855184,41400.0,41250.0,30030.0,28000.0,62340.0,48430.0,58620.0,10.752377002814772,11.172137930831342,10.958861735792912,11.19328477970024,10.511920715155126,10.82677375892267,59160.0,36810.0,66290.0,54260.0,68010.0,56090.0,10.371019379393825,10.350766163457703,10.367253014814716,10.456251347665171,10.450770459312455,44270.0,41420.0,28360.0
2023-04-16,48990.0,27660.0,40640.0,40980.0,28760.0,46340.0,10.253122775683622,41800.0,41350.0,29640.0,27770.0,64940.0,46260.0,58180.0,10.679849328089071,11.184296390185041,10.966662628245496,11.150677879811573,10.51219277958166,10.868968368601042,55600.0,35920.0,63810.0,58820.0,69060.0,56090.0,10.373209892223665,10.354913429020494,10.373209892223665,10.451348811602946,10.468261443129174,44270.0,39680.0,29490.0
2023-04-17,48990.0,27280.0,42500.0,42740.0,30940.0,45610.0,10.231387437026681,40840.0,42630.0,31350.0,27490.0,64670.0,46980.0,58310.0,10.86266534521266,11.287792435957007,10.95781700375869,11.09073628594461,10.519240598188375,10.847801928316501,60240.0,35650.0,65560.0,56270.0,68370.0,53350.0,10.32649783986004,10.354595018522993,10.354595018522993,10.457688707770052,10.428245666832275,39340.0,40390.0,23995.0
2023-04-18,48990.0,27160.0,44200.0,42010.0,38010.0,51260.0,10.356503962502515,42580.0,44980.0,36560.0,28480.0,65850.0,50360.0,59300.0,10.843514342086866,11.231636247937386,10.92990542165575,11.098333836583762,10.533721557035943,10.90377010713103,59500.0,35950.0,66900.0,56160.0,70590.0,51800.0,10.36252502264981,10.34788487064608,10.384400211352364,10.484053768176494,10.440010162389305,41890.0,42440.0,31210.0
2023-04-19,48990.0,27820.0,45330.0,40590.0,35690.0,51260.0,10.39973746484973,45170.0,45490.0,37890.0,31460.0,64540.00000000001,51580.0,62110.0,10.960426790193678,11.276329332076138,10.994084470441106,11.212374272809082,10.64830170765649,10.893790537697386,69260.0,37190.0,66150.0,58140.0,70280.0,54470.0,10.391177600899962,10.353001443478973,10.39973746484973,10.396688774948379,10.516264888585782,40160.0,42020.0,33740.0
